imgID,rAvg,gAvg,bAvg,avgBrightness,LA,LB,LC,Sharpness,Exposure,Saturation,Hue,ROT1,ROT2,ROT3,Size,AspectRatio,WTH1,WTH2,WTH3,WTS1,WTS2,WTS3,WTV1,WTV2,WTV3,DOFH,DOFS,DOFV,Simplicity1,Simplicity2,colourfullness,,Mean Rating
1889017,147.2007751,150.157272,133.7925432,143.7168635,148.3471874,147.4077004,148.5623602,857.5938554,133.7925432,150.157272,147.2007751,165.0115047,170.8072347,140.8100088,958,0.671902269,-21772.5,-25694.75,-30902.875,-21994,-25943,-31632.5,-25010.5,-29097.25,-34847.125,0.323947758,0.327073138,0.392395646,1.712328767,0.061728395,35.55367237,,6.0999939
1889159,96.22751756,98.19628669,77.27149245,90.5650989,96.26695623,95.22219818,97.108377,3292.542565,77.27149245,98.19628669,96.22751756,92.22174121,88.24198988,63.4807581,995,0.677908938,7967.5,12862.75,-6746.125,12968.5,17640.75,3293.375,8614,13683.5,-2581.75,0.216338501,0.196453146,0.346211642,0.431965443,10,16.21025423,,7.4428497
1889359,119.9658301,119.9658301,119.9658301,119.9658301,119.9658301,119.9658301,119.9658301,4870.446772,119.9658301,119.9658301,119.9658301,108.0727236,108.0727236,108.0727236,997,0.66722408,10549,8837.25,-4515.875,10549,8837.25,-4515.875,10549,8837.25,-4515.875,-0.104090704,-0.104090704,-0.104090704,0.377216145,10,23.54645036,,6.8999931
1889423,43.95033075,40.68642391,39.71927314,41.45200927,41.31050222,41.55207687,41.48969524,852.2400701,39.71927314,40.68642391,43.95033075,44.7993272,41.5101987,38.40129539,998,0.666110184,-1080,-5808,4467.5,-147,-5651.5,5221.25,179.5,-5554.25,5658.875,-1.205627434,-0.087421309,-0.178188434,4.405286344,0.006622517,2.428103565,,6.7571361
1889606,104.9536844,107.9811397,105.0800094,106.0049445,107.1280411,106.7452017,107.2893249,657.5975181,105.0800094,107.9811397,104.9536844,89.09313248,86.1568402,79.17916653,1311,0.750333778,32693.5,28121,25002.25,33148.5,27964,24831.25,37226.5,32683.5,30340,0.271967074,0.248036409,0.236881158,1.27064803,0.009460738,11.61775054,,8.0999919
1889649,58.86253388,55.20279208,51.49719436,55.18750678,55.71330904,55.87461674,55.87270033,247.6105989,51.49719436,55.20279208,58.86253388,93.41025346,88.17871374,83.63333559,1096,1.302521008,6876.5,5245.25,4335,7036,5544,4704.375,7128,5813,5094.375,0.403439176,0.371070332,0.346243943,5.464480874,0.036764706,4.475761211,,8.7428484
1890279,100.1572034,101.9084097,107.6864357,103.2506829,101.9532767,102.043494,104.6182234,539.6062273,107.6864357,101.9084097,100.1572034,90.36533994,82.85251091,75.34940897,991,0.657190635,-25139,-25020.75,-27024.375,-22333,-21083.5,-24916.75,-18325.5,-17168.5,-20738.25,0.443175936,0.689576651,0.797368289,2.793296089,0.084033613,19.68225363,,6.428565
1890862,94.3211938,91.85487339,101.2417294,95.8059322,93.05694411,93.66240478,94.58311425,2767.441076,101.2417294,91.85487339,94.3211938,87.98216551,78.25579106,82.4072277,1004,0.678929766,106679,82155.5,17160.25,106921.5,83065.75,13669.375,104849.5,77696.75,13443.375,3.316915088,7.667207191,-45.49110218,0.377216145,10,16.3541115,,8.3285631
1891008,57.47738333,44.80242708,50.1821375,50.82064931,47.88553787,49.20552599,50.92546152,4173.530975,50.1821375,44.80242708,57.47738333,71.3815125,55.28874375,46.38886875,1400,1.333333333,-10708,-102186,-54278,-4428.5,-97749.25,-58366.125,-5561,-103482.5,-45447.25,0.332831221,0.312839829,0.262581936,0.434971727,10,4.018394113,,7.6142781
1891858,110.4763147,72.38010386,70.39569445,84.41737099,80.33608392,83.54464822,85.67095151,3226.581272,70.39569445,72.38010386,110.4763147,142.9823039,89.85600187,76.21665749,1058,0.668769716,891.5,-50122.25,-9397.625,5693,-36525.5,-14524.75,5067.5,-35501.25,-20772.125,0.984528867,0.850969551,0.707552016,0.522739153,10,14.0876641,,6.0999939
1892142,95.97780282,85.38424672,97.83819884,93.06674946,88.53561209,89.97147053,90.71778541,200.2128837,97.83819884,85.38424672,95.97780282,155.4207046,148.9506934,168.6987834,1327,1.249152542,20632.5,-44604.25,-1853.625,17052,-49614.75,-6328.875,20574,-44542.5,-2405.75,-5.605609298,-1.829844779,-5.891308675,8.620689655,0.022779043,10.649957,,5.857137
1892167,109.2110399,19.35502374,20.31986705,49.62864356,38.52807446,46.33196471,60.202196,187.4884586,20.31986705,19.35502374,109.2110399,208.377906,67.58461538,73.89380342,951,0.585,-7129,-7628.5,-8141.75,-1228.5,-1288.25,-4371.125,-9,-474.5,-2784.25,-1.386427137,18.64516129,-12.83737097,5.847953216,0.3125,10.91511755,,5.71428
1892472,130.2820873,143.0739627,86.64831361,120.0014545,136.2804781,132.816668,137.9601926,957.5561644,86.64831361,143.0739627,130.2820873,128.4351911,139.8580787,76.367566,873,0.666030534,10044,7717.5,-3957.875,4868.5,2849.75,-9583.75,15615.5,14359.75,7433.875,-0.090921925,-0.096703888,-0.036710743,1.552795031,0.068493151,31.39850214,,6.142851
1893062,92.22018319,123.8522319,158.7683709,124.9469286,119.6482035,118.3746892,122.6145437,1556.362025,158.7683709,123.8522319,92.22018319,133.7387731,154.7681216,181.3976382,1081,0.670788253,11505.5,61656.75,-18752.125,9729.5,57378.75,-14332.125,-2855.5,49925.25,-8964.375,2.906361249,-0.375362797,0.407021134,0.938967136,0.007037298,23.40834567,,6.3571365
1893908,150.3418793,93.28583333,86.44071854,110.0228104,104.9217314,109.565248,112.5823048,2108.532245,86.44071854,93.28583333,150.3418793,176.4624107,87.58480867,77.01876276,992,0.653333333,5617,10752.5,12571.25,2352,9287,5869,-1040.5,5689.75,2958.375,0.421925977,0.357044385,0.32721843,0.512557663,0.013793103,22.36444366,,6.6285648
1893915,146.5333868,144.8862028,175.3458807,155.5884901,147.4355829,148.8511141,148.3463639,697.1796457,175.3458807,144.8862028,146.5333868,174.2486921,174.1906777,208.740935,988,0.649415693,806.5,1820.75,2123.875,4989,6146,6647.5,13871.5,14512.25,18895.125,-0.666847779,-0.039863195,0.346224963,0.904159132,5,35.10471983,,6.999993
1894733,40.98022251,66.38919879,71.30015926,59.55652686,61.34182178,59.35176438,61.89082344,1452.14572,71.30015926,66.38919879,40.98022251,44.35306598,78.78150582,85.01198448,1898,0.687111111,-4468,35763,-19872,-12522.5,35078.75,-26750.125,-17978.5,29295.75,-34821.125,-0.136359706,-0.19594289,-0.224016554,0.224921278,10,2.208153343,,7.428564
1894972,70.30583452,52.44391489,30.93412293,51.22795745,54.68835203,55.33251258,56.46279317,447.1384303,30.93412293,52.44391489,70.30583452,95.34587234,79.74821277,51.14880851,939,0.664893617,1472.5,2088.25,1737.5,1441.5,2386.75,2046.5,609,1772.5,-68.125,0.001943145,0.112860745,-0.31959556,3.401360544,0.034364261,6.175876051,,7.3285641
1895846,29.58339027,29.58339027,29.58339027,29.58339027,29.58339027,29.58339027,29.58339027,981.172572,29.58339027,29.58339027,29.58339027,30.25072737,30.25072737,30.25072737,1491,0.75,17318,20933,31742.5,17318,20933,31742.5,17318,20933,31742.5,0.238690836,0.238690836,0.238690836,1.602564103,0.018348624,2.546171602,,5.428566
1896008,147.7980673,155.7257603,161.9879431,155.1705902,154.4924624,154.0692689,154.7976295,39.21151454,161.9879431,155.7257603,147.7980673,176.4599994,185.7289929,195.3347169,1280,1.229965157,-20508,-13153.75,-30215.875,-16707,-9890.75,-25337.375,-11685,-4141.25,-17624.625,0.198303411,0.1968318,0.130141208,3.546099291,0.112359551,18.95782748,,6.1857081
1896283,126.3881773,142.8302553,138.1737454,135.7973927,138.9984695,137.3832319,139.2006646,5799.933698,138.1737454,142.8302553,126.3881773,113.446981,130.4471997,123.5680287,956,0.668411867,35117.5,27763.25,65105.125,30789.5,22083.25,59455.125,29464.5,22408.75,57518.375,-0.032886771,-0.032698957,-0.037988362,0.573723465,0.006930007,36.68219687,,6.6285648
1897559,126.2939926,115.7583852,101.0742111,114.3755296,116.938058,117.234536,117.5582833,3620.971137,101.0742111,115.7583852,126.2939926,125.1625667,109.3242667,91.00986667,1050,0.75,10207,12167,5954,8662,10118.5,3727.25,9545.5,11810,4511.25,-7.208596713,3.581982314,-2.607339679,0.484730974,0.01540832,15.84085545,,7.7571351
1897569,68.9495898,67.36481678,68.07635501,68.13025386,67.75311259,67.91977927,68.64466591,1533.688222,68.07635501,67.36481678,68.9495898,109.4484099,102.3026813,88.19796061,1008,0.688442211,-3625,54503.5,-84115.25,-5165.5,52319.25,-85688.875,-6113.5,49798.25,-89118.875,-0.54627735,-0.536014331,-0.551190409,4.95049505,10,12.15456584,,8.3999916
1897806,119.47653,112.6169453,127.2574658,119.783647,115.1323386,116.3369805,118.3038163,1730.752272,127.2574658,112.6169453,119.47653,113.6145189,92.36902997,82.53745268,1234,1.056666667,6230,5043.75,-1286.875,6807,8063.75,-5690.875,12662,14105,1388.5,0.278392469,1.121710526,0.563165513,0.770416025,0.020242915,15.76128649,,6.6714219
1898373,162.2192085,159.1415968,163.607683,161.6561628,160.1183484,160.5709365,160.2061683,1328.023478,163.607683,159.1415968,162.2192085,125.8592591,121.2356353,125.553211,1073,0.791318865,-41138.5,-18132.25,-9171.125,-42251.5,-19277.75,-10634.875,-42060.5,-19065.25,-10073.125,-0.111408348,-0.12134091,-0.113987431,0.749625187,10,32.80312252,,7.14285
1898477,127.5919799,127.5890371,127.5418291,127.574282,127.5862543,127.5845353,127.5881028,1475.511895,127.5418291,127.5890371,127.5919799,101.3685383,101.2750928,100.8881555,1031,0.718333333,-23141,-3790.5,15348.75,-23010.5,-3568.25,15499.375,-22918.5,-3593.25,15446.875,0.336560091,0.336455474,0.335530023,0.397772474,10,25.71913119,,6.0714225
1898513,128.0678231,93.75822848,93.63512358,105.153725,101.0435601,104.0027633,106.74183,2788.252413,93.63512358,93.75822848,128.0678231,111.890478,65.66382996,69.1690928,1091,0.821368948,-15846,31472,4519.5,-19296,31041,2020.5,-21026,32230,554,0.292050953,0.277468284,0.319979945,0.73800738,10,21.40681789,,7.5285639
1898519,118.262753,92.0602058,81.36080634,97.22792173,96.8583707,98.67503589,100.6460895,3293.747278,81.36080634,92.0602058,118.262753,101.6721559,71.58327935,59.43589069,1094,0.823333333,-25378,7324,20352,-25034.5,8096.75,11789.375,-25005.5,5531.25,12961.625,0.288025302,0.400702378,0.336747013,0.844594595,10,18.89197114,,8.4142773
1900439,120.7249893,120.9010508,118.3347166,119.9869189,120.6783308,120.5558463,120.6931961,590.0010095,118.3347166,120.9010508,120.7249893,96.14379947,96.55729412,92.40040107,1230,0.808823529,37265,37002.25,44171.125,37191.5,37038.5,44172.25,37418,37112.75,44238.875,0.257816092,0.25908567,0.250737435,1.141552511,0.021505376,19.20144214,,7.5142782
1900596,105.0696499,105.0696499,105.0696499,105.0696499,105.0696499,105.0696499,105.0696499,10405.64563,105.0696499,105.0696499,105.0696499,93.45296558,93.45296558,93.45296558,993,0.660535117,16976,2100.75,19410.125,16976,2100.75,19410.125,16976,2100.75,19410.125,0.01802216,0.01802216,0.01802216,0.181093807,0.004468275,18.20395069,,8.1571347
1900640,156.9150623,146.6618875,115.47049,139.6824799,146.5896936,146.1717675,148.5532727,13.48342162,115.47049,146.6618875,156.9150623,63.07473338,108.1795818,50.84134615,865,0.926503341,-3277,472,-11324,152,4028,-8111.5,188,4285,-8134.5,0.979426186,0.981996676,1.035464152,142.8571429,2,39.65772162,,4.4571384
1900648,125.0861217,115.3250716,118.9470422,119.7860785,117.6617772,118.6565303,118.6034365,460.241718,118.9470422,115.3250716,125.0861217,96.26533502,87.11982806,89.19745497,1098,0.715625,-34146,-20452.75,-30110.125,-35746.5,-21798,-31581.25,-35842.5,-21898,-31556.75,0.472515331,0.424534481,0.48859334,1.547987616,2,19.17866423,,5.9571369
1901319,160.4474124,147.2053506,134.7694908,147.4740846,149.1227438,149.747039,149.7720757,585.672065,134.7694908,147.2053506,160.4474124,167.5285017,154.1329257,141.3344073,999,0.667779633,-1802.5,4041.75,7217.375,-2781,3136.5,5961.25,-3887.5,2341.25,5005.625,0.715290592,0.680328588,0.675712126,1.751313485,0.416666667,29.78219726,,8.3857059
1901472,90.52539566,95.68074724,104.7864221,96.99752165,95.24214922,95.17734405,96.41489629,732.6067325,104.7864221,95.68074724,90.52539566,98.54634089,102.2834592,105.158851,2339,0.603152844,-17063,58184.5,43634.75,-7120.5,68038.75,59280.875,-12973.5,91570.25,69538.625,1.860252664,1.754459632,1.174157503,0.332225914,10,3.776795347,,6.5142792
1901579,150.2543195,150.2543195,150.2543195,150.2543195,150.2543195,150.2543195,150.2543195,1606.760522,150.2543195,150.2543195,150.2543195,110.2901016,110.2901016,110.2901016,1035,0.793760832,-5949,-5052.5,-1054.25,-5949,-5052.5,-1054.25,-5949,-5052.5,-1054.25,-0.923738383,-0.923738383,-0.923738383,1.023541453,0.017667845,36.22916105,,6.8999931
1901610,158.0941152,132.9783723,122.4396494,137.837379,137.5570834,139.286565,138.9047518,114.5821699,122.4396494,132.9783723,158.0941152,167.6990359,138.4392696,131.0923247,999,0.667779633,7700,11752,10098,8852.5,12612.25,10843.625,8432,12124,10685,0.502436111,0.490246184,0.475836395,3.584229391,0.384615385,26.61647917,,8.0285634
1902599,99.88563345,31.77357811,17.79901496,49.81940884,45.24523762,50.54598246,58.53853121,164.8034692,17.79901496,31.77357811,99.88563345,104.6403282,18.00932561,21.81777719,1105,0.721183801,9715.5,22331.75,-33332.625,2316.5,7228.25,-11751.875,-295,6504.5,-3917.75,-0.413422161,-0.487836697,0.148099432,10.98901099,10,6.261103011,,8.57142
1903029,95.49858937,53.14683782,47.81233954,65.48592225,61.76566942,65.20187873,66.19348246,249.3999668,47.81233954,53.14683782,95.49858937,47.42454658,26.95736646,36.14842236,870,0.657142857,25314.5,23587.25,28413.125,14210.5,11397.25,15688.625,5274,3016,6312.5,0.283211631,0.269897133,0.502930306,11.36363636,0.010080645,12.97899294,,5.999994
1903374,101.8056144,130.3250188,159.0983208,130.4096513,126.3392258,125.0778733,126.7048387,516.6350223,159.0983208,130.3250188,101.8056144,88.43757974,116.4082458,146.336243,933,1.3325,30,-11861.5,-1794.75,868.5,-10487.25,-1128.125,818.5,-10908.25,-2019.625,-1.395339043,-1.417732838,-0.022412657,1.694915254,0.087719298,30.03179785,,6.142851
1903379,194.1138827,157.6641707,136.07656,162.6182044,163.8547539,166.1016469,166.0318869,213.3001603,136.07656,157.6641707,194.1138827,111.64632,82.467984,74.749824,875,0.75,12407,7629.5,4699,10465,5749.5,2904.5,4514,205,-2634.125,0.766970566,1.117088424,-0.995780591,8.130081301,3.333333333,47.77900566,,6.3571365
1903391,113.461147,112.1690122,94.70858614,106.7795818,111.1830773,110.5648719,111.8348903,2611.154797,94.70858614,112.1690122,113.461147,139.5648034,137.4287781,107.8542135,934,1.335,-4548.5,7197.75,1551.875,-4594.5,8013,1619.5,-4575,6751.75,1876.375,0.367612008,0.275482739,0.264699751,0.517598344,0.026246719,21.40932628,,6.714279
1903393,155.4249953,113.6387195,108.5372749,125.8669966,122.1541574,125.5512513,125.8776043,291.367251,108.5372749,113.6387195,155.4249953,144.7767355,84.99989212,74.66470919,933,1.3325,11042,12386.5,9449.25,17177.5,18756.75,16579.375,17433.5,18969.75,16936.375,0.162072585,0.161628258,0.130360787,1.555209953,5,28.95818913,,6.142851
1904276,96.7948757,119.4318445,115.5758571,110.6008591,114.3408227,112.2238083,114.2389201,374.9871026,115.5758571,119.4318445,96.7948757,88.79799666,114.3709508,111.0531921,1005,0.677796327,2739,-19657.5,27884.25,839.5,-20344.25,17933.375,926,-19992,21417,-0.147453749,-0.095255492,-0.1189049,1.666666667,0.039370079,18.90427657,,8.8285626
1905733,94.80329528,101.5785668,89.20179616,95.19455274,99.24454122,98.14180875,99.57881414,8463.397078,89.20179616,101.5785668,94.80329528,90.10789474,99.32238931,91.26691729,947,0.670194004,20832,490,1974.375,22687.5,2131.75,2482,23945,1660.5,5524.125,1.458459235,1.127752095,1.833894912,0.316355584,0.00422833,19.16383549,,7.8999921
1906388,136.1500757,106.3261653,77.53417523,106.6701387,110.587947,111.9612276,113.0844021,1030.479373,77.53417523,106.3261653,136.1500757,132.1407469,104.7673941,81.49367777,882,0.683206107,23125.5,23782.25,23654.125,20879,22166.25,24106.875,16750.5,16347.75,16735.25,0.224857768,0.255630149,0.35910914,1.47275405,0.028901734,22.76984988,,6.2285652
1907174,116.770769,121.4302774,123.3632198,120.5214221,120.5792243,120.2574398,120.4617202,182.4804083,123.3632198,121.4302774,116.770769,167.2534656,173.2704775,175.0425105,1085,0.6953125,-43709,-47666,-45380,-43313.5,-47340.75,-44890.375,-43247.5,-46929.75,-44612.375,0.024490174,0.011260947,0.013207342,1.730103806,0.028901734,19.06460047,,6.6285648
1907229,129.7710349,117.2855398,97.0923336,114.7163028,118.4820066,118.7166773,119.8681133,278.2820711,97.0923336,117.2855398,129.7710349,174.3047971,139.5459497,83.00808847,1016,1.54,3382.5,-956.75,203.125,3061.5,-1239.25,-99.625,1034.5,-1555.75,-3933.875,0.677309054,0.567681412,0.468498926,6.578947368,10,20.83284547,,7.14285
1907661,101.767433,104.2032905,140.5440179,115.5049138,106.3092277,107.617812,106.7979669,304.8809977,140.5440179,104.2032905,101.767433,142.8489651,144.0761795,192.0758969,1279,0.667535854,-23304.5,-22448.25,-23178.625,-20672.5,-19923.25,-20065.125,-21621.5,-21231.75,-21841.375,0.353822981,0.348035497,0.276295725,1.308900524,0.097087379,12.89098526,,7.14285
190767,110.0164232,113.5408455,118.2879998,113.9484228,113.1342979,113.0282188,113.7415519,88.76286279,118.2879998,113.5408455,110.0164232,162.4822248,164.3270897,150.841552,759,1.321100917,9376.5,10197.25,12290.625,8977,9848.5,10862.75,9557.5,10696.75,12580.375,0.327003773,0.368215097,0.423815631,17.54385965,0.138888889,32.26744637,,5.4999945
1907865,96.02640408,149.7374192,181.0970676,142.2869636,140.582624,137.2528256,141.4704185,962.1579812,181.0970676,149.7374192,96.02640408,96.01656933,147.0828746,174.8771962,1143,0.7859375,7688,-3572,2539.5,7589,-3160.5,202.25,7536,-3458,-2604,12.62601921,3.042947438,2.940377425,0.832639467,0.055865922,22.71985089,,8.6142771
1908026,70.59447508,85.81989975,101.2208633,85.8784127,83.69492403,83.02320761,83.81954789,4192.188669,101.2208633,85.81989975,70.59447508,125.477995,141.5242607,156.0419048,867,0.651428571,-5150.5,-5193.5,569.25,-4597.5,-5144,463.5,-5161,-5608.75,140.125,0.106866705,0.115000466,0.113100711,0.53361793,0.049261084,17.92467686,,6.571422
1908065,122.898446,157.7036211,192.9792081,157.8604251,152.8509383,151.3182907,152.9056703,1649.282839,192.9792081,157.7036211,122.898446,127.9406954,156.7268827,183.7722032,762,0.454198473,104.5,2002,-438.375,-1181,1298.5,-2109.875,-1973.5,2019.75,-2559.125,3.604203281,5.749472281,10.48101943,1.972386588,0.086956522,63.75461129,,6.999993
1908138,62.60845345,71.40136573,86.16851998,73.39277972,70.59818112,70.45574054,70.55857249,2842.096173,86.16851998,71.40136573,62.60845345,54.8826709,62.55156403,75.64414794,882,0.683206107,7607.5,10788.5,4977.625,8711.5,12357.5,6708.375,10767.5,14844.5,8051.375,0.406650376,0.416675781,0.404012875,0.492853622,0.016420361,14.58613963,,6.3142794
1908233,52.39086389,86.34371681,120.7887288,86.50776982,81.61227014,80.11854515,83.30955599,1126.578862,120.7887288,86.34371681,52.39086389,67.09997472,65.34958281,66.58680152,864,0.645714286,1323.5,2935.25,2724.875,3636.5,5464.25,5091.375,2225.5,4606.75,3749.125,0.127936482,-0.050266255,-0.089908562,1.886792453,0.024213075,17.85013822,,7.714278
1908468,95.07519919,47.54587783,16.0585749,52.89321731,55.37722828,58.16759238,62.21396396,485.6039423,16.0585749,47.54587783,95.07519919,177.5264621,115.8338701,28.65150025,857,0.680392157,36195,30553.5,25289.5,29469,22950.75,20069.125,25708,20637.25,17681.875,0.859542179,0.286224844,0.041713062,6.211180124,0.113636364,11.80954567,,8.9714196
1908998,67.06710208,49.93848333,46.3750875,54.46022431,53.3227505,54.65371321,54.42726912,20.92794958,46.3750875,49.93848333,67.06710208,100.961025,73.7333625,71.10675,1400,1.333333333,-4238.5,-2623.25,-5363.125,-4514,-3677,-6271.5,-3257,-1401.5,-3646.75,0.14014324,0.059124672,-0.741935484,15.625,0.833333333,3.523770453,,6.7857075
1910827,165.3222314,161.9894176,137.2187633,154.8434707,160.9095325,160.1620743,161.4648786,285.8495185,137.2187633,161.9894176,165.3222314,169.806758,160.9478617,142.5066941,1252,1.504,6678.5,9116.25,3794.125,3715.5,5883.75,747.875,9040.5,11092.25,6175.125,0.523894745,0.446318115,0.517034945,5.050505051,0.088495575,19.66396384,,7.428564
1910962,70.8583873,45.45419376,9.00621132,41.77293079,48.22358098,48.89497763,51.95348513,1699.563768,9.00621132,45.45419376,70.8583873,101.5358004,66.59193785,7.511067279,1349,0.749675746,19721.5,14588.5,6510.875,18851,16600,11744.25,11741.5,13546.5,3227.5,2.414467689,0.920382771,-0.039325059,0.536480687,0.012300123,3.261248282,,7.8999921
1911903,124.6604779,59.12057481,61.96081934,81.91395737,73.25942387,79.04079372,82.93981396,51.01488097,61.96081934,59.12057481,124.6604779,136.5286531,85.30696677,91.86413005,1027,0.651125402,-2749.5,669,-39287.5,2791,5456,-16302.5,620,4757.25,-18284.375,0.050245454,0.040375223,0.090741675,28.57142857,10,10.82195714,,7.8999921
1912028,132.3463238,134.3097023,143.6021671,136.7527311,134.563204,134.7819931,134.5420596,4692.256493,143.6021671,134.3097023,132.3463238,129.2672585,132.1752689,141.6981149,883,0.766,-105585,4482.5,-35558.5,-105010.5,5621.75,-34751.375,-101934,6731,-33101.625,0.05759802,0.04626799,0.032279232,0.476871722,0.013986014,34.35727232,,8.5285629
1912176,84.86804455,93.24635236,99.66009994,92.59149895,91.9281967,91.47240555,92.49668034,1106.642558,99.66009994,93.24635236,84.86804455,94.7388664,91.62453793,87.29189403,940,0.571906355,-22298.5,-6819.25,-69555.125,-23841.5,-5989.75,-70110.875,-25678.5,-6525.25,-71529.625,0.038128951,0.000960271,-0.02866156,1.269035533,10,18.37979386,,8.0999919
1912851,55.32360094,58.08424734,41.14100354,51.51628394,56.27403172,55.32728428,56.80507797,6751.342627,41.14100354,58.08424734,55.32360094,79.85050767,80.03696281,52.97732586,1184,1.446280992,2518,-6787,3636.25,1482.5,-7452.75,3361.25,4996,-3961,3927.125,0.869536856,0.750578093,0.862476984,0.282007896,0.004885198,5.469230576,,7.5285639
1912889,128.7191885,138.0831873,140.6295156,135.8106305,136.2762461,135.5736331,136.2321501,2240.016191,140.6295156,138.0831873,128.7191885,107.7507991,116.4335359,118.6322462,1163,1.51187905,1435.5,27970.75,15419.625,4280.5,31362.25,18644.375,1570.5,28587.25,15230.625,-0.219249926,-0.091142585,-0.101797819,0.330906684,0.02739726,19.77524048,,6.428565
1912907,55.37857006,70.68322767,77.53786744,67.86655505,67.92436245,66.88856397,68.45325555,290.1741761,77.53786744,70.68322767,55.37857006,31.5064471,55.87415397,62.81098394,872,0.660952381,17411,16391.5,17113.375,16746,16698.5,16757.5,16534,16371,16349.125,0.549337733,0.540299792,0.478489155,3.521126761,0.009551098,13.36084242,,6.9285645
1912931,65.89540838,65.89540838,65.89540838,65.89540838,65.89540838,65.89540838,65.89540838,10867.3213,65.89540838,65.89540838,65.89540838,106.3235332,106.3235332,106.3235332,1167,1.498929336,-2552,-6434,-18483.125,-2552,-6434,-18483.125,-2552,-6434,-18483.125,0.400631982,0.400631982,0.400631982,0.267881061,0.002465483,8.346081398,,7.714278
1912937,51.11584218,47.65580408,21.46911565,40.08025397,46.50072928,45.70507299,47.62997492,2529.322274,21.46911565,47.65580408,51.11584218,56.80422857,63.79283265,27.17206531,875,0.666666667,-10720,2601,-3607,-7837.5,4129.5,-1862.75,-6323,692.5,615.25,1.303948264,-8.495227996,-2.76281003,1.628664495,0.010183299,6.336672307,,6.6285648
1913028,82.25703611,89.81346721,90.82869747,87.63306693,88.28026958,87.66983056,90.47343136,778.0505372,90.82869747,89.81346721,82.25703611,115.0731917,97.01025391,71.64537311,1464,0.90625,-722.5,3335.75,5870.375,2431.5,8414.75,9200.875,2019,8255.5,7577.75,1.325359565,1.334940141,0.881589671,0.751879699,0.018867925,7.137588242,,7.571421
1913166,183.4654748,166.0172735,139.8703946,163.1177143,167.8389564,168.2535415,169.1846498,289.0246839,139.8703946,166.0172735,183.4654748,193.7276571,161.3645388,120.5934367,875,0.666666667,-10520.5,-16192.5,-7737.75,-7015.5,-12216.25,-3313.125,-6482.5,-11194,-3356,0.032805229,0.016583811,0.016494141,4.694835681,0.476190476,46.72828394,,7.857135
1913904,122.4676337,111.0264771,94.20196953,109.2320268,112.2441376,112.5293891,116.036393,3207.311651,94.20196953,111.0264771,122.4676337,157.4247855,131.861713,70.82561437,1012,0.692307692,-252.5,41529.75,-57504.125,-645.5,40184.25,-57290.875,6177,52984.5,-31051.75,-0.372592374,-0.514993935,-0.894324847,0.272702482,10,20.80801341,,8.0285634
1913977,129.1363958,99.78815972,61.64715278,96.85723611,103.273814,104.2152075,106.4732653,1302.283531,61.64715278,99.78815972,129.1363958,119.7577813,84.0588125,41.81534375,1080,0.8,-391,3724.5,-1345.75,7083,11467.5,5961.25,15566,19531,17563,0.405248998,0.931420233,0.127978111,0.910746812,0.078125,12.5213899,,7.14285
1915328,81.7937449,57.31600791,53.18490809,64.0982203,62.22170938,64.16390589,64.65601102,3654.115114,53.18490809,57.31600791,81.7937449,190.772699,110.5810277,108.6812253,1152,0.669565217,119,7831.5,13110.25,-1210.5,5744.5,9499.75,1307.5,7873.5,12437.75,0.658102641,0.013824433,0.354364072,0.389559797,0.016920474,7.786333697,,8.0999919
1915567,80.5412915,84.43477295,66.0134082,76.99649089,82.27699626,81.17058642,82.90491001,821.6893989,66.0134082,84.43477295,80.5412915,48.96689941,53.4170874,32.65918945,1280,1,3513.5,3903.75,4806.875,13408.5,13304.25,12174.625,15492,16569,14552.5,0.364165908,0.319650503,-0.038223673,0.735294118,0.011547344,5.75927062,,8.6857056
1915581,96.10777366,96.10777366,96.10777366,96.10777366,96.10777366,96.10777366,96.10777366,81.44477577,96.10777366,96.10777366,96.10777366,157.1308148,157.1308148,157.1308148,1005,0.675,-3166,-7076.5,5769.25,-3166,-7076.5,5769.25,-3166,-7076.5,5769.25,-1.961680819,-1.961680819,-1.961680819,11.36363636,0.011547344,14.12350154,,5.571423
1916100,92.85034168,94.6296377,96.0219352,94.50063819,94.35188325,94.25635011,94.35640248,327.1929939,96.0219352,94.6296377,92.85034168,63.97141679,66.34070987,68.35503976,1185,1.443298969,-20410.5,-24827.25,-27187.75,-20148,-24061,-27089.125,-19580.5,-22944.25,-27041.25,0.333037428,0.338907317,0.340428465,4.716981132,0.049261084,11.59147885,,7.0142787
1916263,115.0044745,104.4871269,92.78853618,104.0933792,105.8784768,106.2981745,106.8613179,6868.177458,92.78853618,104.4871269,115.0044745,139.779032,123.4386619,100.6584769,937,0.667259786,786.5,3651.25,3826.625,2015,5689.75,5456.625,1911,5176.5,8159.75,-0.39175066,-0.893771672,-0.113178898,0.236462521,0.006993007,19.57254909,,7.5999924
1917941,74.00637593,109.2686194,148.4478475,110.5742809,104.6006067,103.1916406,108.1166462,6585.66481,148.4478475,109.2686194,74.00637593,91.94536847,107.9320173,122.7353801,1336,1.492537313,-541,-7388.5,-15986.25,2966,-2822,-13707.5,19187.5,14671.75,-12.125,-0.070546748,0.192731996,1.661450952,0.296384114,0.005970149,12.436233,,6.857136
