imgID,rAvg,gAvg,bAvg,exposure of light and Colorfullness,saturisation,hue,          rule of Thirds,of,thirds,size,aspect ratio,,Ratings Received,Mean of Ratings,Standard Deviation,1,2,3,4,5,6,7
1608315,122.8593849,122.8593849,122.8593849,122.8593849,122.8593849,122.8593849,196.5741459,196.5741459,196.5741459,1112,0.7375,,10,5.5,0.45,0,0,0,0,6,3,1
1608350,127.854472,127.854472,127.854472,127.854472,127.854472,127.854472,166.775128,166.775128,166.775128,1104,0.725,,11,4.45,0.611570248,0,0,1,5,4,1,0
1608877,102.6617508,117.1942929,114.7159293,114.7159293,117.1942929,102.6617508,80.49472727,86.63354545,70.85975758,1115,0.651851852,,13,4.62,0.698224852,0,0,1,5,5,2,0
1610113,106.173996,89.22452209,92.40731727,92.40731727,89.22452209,106.173996,146.1596747,104.751253,97.91989157,998,0.996,,16,5,0.382222222,0,0,0,2,9,4,0
1610902,133.8161896,125.8032241,117.080167,117.080167,125.8032241,133.8161896,154.5558172,143.5378116,130.8476108,1026,0.8,,62,5.34,0.643340271,0,0,0,11,21,28,2
161124,98.46680753,90.40463778,80.58099787,80.58099787,90.40463778,98.46680753,132.7537393,122.6188956,110.4532031,1080,0.6875,,45,5.82,0.497417355,0,0,1,1,6,32,4
1611489,85.76102253,102.0521839,54.2647471,54.2647471,102.0521839,85.76102253,124.7707495,153.9204712,81.16318955,1060,0.769616027,,22,5.59,0.787190083,0,0,0,4,3,13,2
1611782,84.84623535,84.97590088,94.34258301,94.34258301,84.97590088,84.84623535,142.5741724,136.9845264,117.899165,1280,1,,53,5.74,0.917024793,0,0,2,3,13,26,11
1613434,163.0923713,174.1023491,142.1979509,142.1979509,174.1023491,163.0923713,188.0035167,198.3810083,172.463975,2100,0.75,,19,4.79,0.48199446,0,0,0,7,9,3,0
1614838,120.5074287,120.5074287,120.5074287,120.5074287,120.5074287,120.5074287,111.7525851,111.7525851,111.7525851,842,0.647749511,,17,4.18,0.498269896,0,0,3,8,6,0,0
1614991,88.03049616,101.762846,100.0046574,100.0046574,101.762846,88.03049616,90.02256293,104.1492607,123.815842,1048,0.755443886,,22,6.23,0.4416,0,0,0,1,0,15,9
1615006,129.6507332,129.6507332,129.6507332,129.6507332,129.6507332,129.6507332,155.0567547,155.0567547,155.0567547,1102,0.674772036,,10,4.6,1.04,0,0,2,2,4,2,0
1616148,39.54176296,38.17075556,67.16717037,67.16717037,38.17075556,39.54176296,43.5522,36.22256667,103.9951333,1050,0.75,,14,5.43,0.658163265,0,0,0,2,6,5,1
1616159,149.5630799,144.9417222,153.8616389,153.8616389,144.9417222,149.5630799,107.6547813,103.7828438,111.3916875,1080,0.8,,12,4.25,0.6875,0,0,2,6,3,1,0
1688187,20.45091237,14.55493881,18.49417067,18.49417067,14.55493881,20.45091237,23.96788407,17.19492188,20.64775732,1212,1.118881119,,35,5.97,0.290657439,0,0,0,0,6,24,4
1689010,104.8661867,108.6366378,85.21114705,85.21114705,108.6366378,104.8661867,112.2833281,115.9824664,86.96156929,929,0.710865562,,10,3.8,0.76,0,0,5,2,3,0,0
1689034,92.38982252,97.0724363,78.12174409,78.12174409,97.0724363,92.38982252,100.9755559,104.3200645,92.42539467,935,0.70620438,,10,3.7,0.61,0,0,5,3,2,0,0
1690736,80.81279496,13.6689118,11.22657503,11.22657503,13.6689118,80.81279496,95.11525773,7.956520619,7.438994845,1182,1.030927835,,14,4.57,0.530612245,0,0,1,5,7,1,0
1691180,70.4742372,47.54448194,38.96083899,38.96083899,47.54448194,70.4742372,93.07415551,64.07179697,50.33705467,1069,0.784641068,,10,4.8,0.56,0,0,0,4,4,2,0
1691189,109.9054812,80.4607488,65.22453874,65.22453874,80.4607488,109.9054812,86.40488818,52.9592492,38.67458866,1426,1.277955272,,10,4.4,0.24,0,0,0,6,4,0,0
1691197,99.46780609,73.72907997,61.70069002,61.70069002,73.72907997,99.46780609,84.63726115,62.65570064,53.57242038,1071,0.785,,10,4.6,0.44,0,0,0,5,4,1,0
1691210,40.43264415,36.15404399,35.90333855,35.90333855,36.15404399,40.43264415,42.59174508,38.36586619,38.28271305,1080,0.803005008,,10,4.5,0.65,0,0,1,4,4,1,0
1691213,34.57877305,25.27250355,21.82096099,21.82096099,25.27250355,34.57877305,53.2313617,41.05828723,36.16962766,1070,0.783333333,,10,5.5,0.45,0,0,0,0,6,3,1
1691217,93.35679409,65.02166745,51.85706379,51.85706379,65.02166745,93.35679409,81.09099203,55.5269606,44.84870544,1333,1.500938086,,10,4.7,1.21,0,0,1,4,3,1,1
1691229,102.0337431,147.0633785,178.4157153,178.4157153,147.0633785,102.0337431,112.6569688,151.6378438,197.0283438,1080,0.8,,14,4.93,1.209183673,0,0,1,4,6,1,2
1691238,37.30183556,38.74132887,39.32891969,39.32891969,38.74132887,37.30183556,4.136902486,8.888016252,10.66568834,1323,1.529636711,,10,4.9,0.29,0,0,0,2,7,1,0
1691243,54.29996312,16.014408,3.262624224,3.262624224,16.014408,54.29996312,96.20858502,19.66183812,3.940504658,1444,1.242236025,,10,5.4,1.04,0,0,0,2,4,2,2
1691254,64.27462074,62.21908838,68.0964405,68.0964405,62.21908838,64.27462074,64.66929019,62.4139666,68.5997286,1079,0.798333333,,13,5.62,0.698224852,0,0,0,1,5,5,2
1691256,133.6841513,104.7037058,138.7243639,138.7243639,104.7037058,133.6841513,120.8270124,104.0670001,146.9647125,1080,0.803005008,,10,5,0.6,0,0,0,3,4,3,0
1691258,108.533139,94.56803207,77.45363045,77.45363045,94.56803207,108.533139,99.05668868,85.18476446,69.37994484,1013,0.69115192,,10,4.2,0.36,0,0,1,6,3,0,0
1691279,73.26632433,79.53923513,92.48196987,92.48196987,79.53923513,73.26632433,75.94876761,86.40102113,104.5206866,1439,1.251956182,,12,4.58,0.576388889,0,0,1,4,6,1,0
1691285,58.63630952,63.06699176,60.59393086,60.59393086,63.06699176,58.63630952,62.36394231,67.02700549,66.04458791,1346,1.465201465,,10,4.8,0.76,0,0,1,2,5,2,0
1691289,233.3948879,218.7049851,210.432371,210.432371,218.7049851,233.3948879,177.3970339,115.7283369,85.20835503,1262,0.920852359,,10,6.1,0.809917355,0,0,0,1,1,5,4
1692024,101.4728927,101.8603864,82.27722644,82.27722644,101.8603864,101.4728927,108.2240737,101.7996858,75.45318527,1076,0.655384615,,13,4.77,0.638888889,0,0,1,2,7,2,0
1692168,121.0025335,93.96748512,138.5208259,138.5208259,93.96748512,121.0025335,153.920558,83.92021205,84.46627232,1048,1.339285714,,24,6.08,0.493055556,0,0,0,1,2,15,6
1693968,67.26015783,65.01730568,59.13007542,59.13007542,65.01730568,67.26015783,87.01637335,84.72636706,78.49805154,1096,0.645645646,,21,5.43,0.611570248,0,0,0,2,10,8,2
1694214,105.6887446,82.05886003,73.72321429,73.72321429,82.05886003,105.6887446,115.0048052,83.19720779,75.75607143,1062,0.77,,26,5.85,0.899408284,0,0,1,1,5,13,6
1694765,28.84715031,22.96663535,13.98721642,13.98721642,22.96663535,28.84715031,47.20334029,34.38031315,19.59259916,1079,1.252609603,,37,6.16,0.406135866,0,0,0,1,2,24,10
1696259,94.1514057,132.0864462,174.3892074,174.3892074,132.0864462,94.1514057,103.2590807,142.4584722,191.524534,1104,0.749603803,,19,5.42,0.980609418,0,0,0,4,6,6,3
1696958,20.24900278,18.80196389,52.85158333,52.85158333,18.80196389,20.24900278,0.8402,17.978875,94.050975,1200,1,,30,6,0.418314256,0,0,0,0,6,18,7
1697299,77.09115619,103.0747173,88.00677187,88.00677187,103.0747173,77.09115619,138.5511866,167.9472074,152.1175851,1143,0.7859375,,21,6.14,0.644718793,0,0,0,1,4,12,10
1697467,140.190285,124.5849758,181.5322995,181.5322995,124.5849758,140.190285,150.7398261,129.3001739,185.4481739,927,0.679347826,,11,4.55,0.79338843,0,0,1,5,3,2,0
1698075,154.3050419,145.6345065,141.6123244,141.6123244,145.6345065,154.3050419,149.2342501,142.1045443,135.2645917,1017,0.697829716,,10,5,0.6,0,0,0,3,4,3,0
1699665,69.54041366,65.61083115,52.49218835,52.49218835,65.61083115,69.54041366,75.02396755,71.51379671,58.74336283,1100,1.433628319,,26,5.65,0.430727023,0,0,0,0,11,13,3
1699774,95.136717,116.1080256,95.32609775,95.32609775,116.1080256,95.136717,105.2713644,88.04641276,87.93750134,2284,1.479913138,,11,4.09,1.138888889,0,0,4,4,2,2,0
1699775,130.0441259,84.1484037,56.6733037,56.6733037,84.1484037,130.0441259,171.1821,101.5641667,62.2,1050,0.75,,11,4.09,0.41,0,0,1,5,4,0,0
1699781,137.8622815,98.21195926,56.19334815,56.19334815,98.21195926,137.8622815,142.8689667,118.1868667,60.914,1050,0.75,,16,5.12,0.734375,0,0,1,1,10,3,1
1699790,163.4935593,168.6092926,167.8374444,167.8374444,168.6092926,163.4935593,165.4069333,165.1442667,155.8119,1050,1.333333333,,10,4.3,0.41,0,0,1,5,4,0,0
1699803,74.3297,77.26388889,4.830944444,4.830944444,77.26388889,74.3297,213.7045,131.3395,2.9833,1050,0.75,,12,4.92,1.409722222,0,0,1,4,4,1,2
1699816,103.8443787,139.1178663,117.6479466,117.6479466,139.1178663,103.8443787,102.9902279,126.0413802,98.46778711,1074,0.754901961,,18,5.22,0.617283951,0,0,0,4,6,8,0
1701258,28.17374189,26.47882141,20.14474524,20.14474524,26.47882141,28.17374189,88.99098399,83.98709981,65.89371469,1248,1.311111111,,36,6.36,0.56404321,0,0,0,1,3,14,18
1701861,60.99245376,55.79856012,57.47495446,57.47495446,55.79856012,60.99245376,107.498984,103.789574,99.80506236,1086,1.434977578,,64,6.34,0.439289941,0,0,0,0,7,29,29
1702379,115.3888478,115.5589935,77.10652869,77.10652869,115.5589935,115.3888478,138.5790913,117.8012952,85.80871711,1338,1.347368421,,11,5.09,0.446280992,0,0,0,2,6,3,0
1702761,34.03626769,30.31546615,23.5710104,23.5710104,30.31546615,34.03626769,124.4537597,104.2853211,65.7276378,1335,0.799191375,,19,5.21,0.587257618,0,0,0,4,7,8,0
1704057,72.82868034,65.67629257,54.20554567,54.20554567,65.67629257,72.82868034,54.13823916,36.68363777,30.65844427,1060,0.558823529,,29,5.93,0.662222222,0,0,1,0,5,18,6
1704337,33.52334718,24.64915731,24.899907,24.899907,24.64915731,33.52334718,57.11693459,40.86398496,40.76377111,1403,0.836387435,,11,4.27,0.743801653,0,0,3,2,6,0,0
1704987,151.9036131,118.1427994,85.56748458,85.56748458,118.1427994,151.9036131,133.09154,93.29011071,54.08439359,942,0.764044944,,21,5.48,0.249433107,0,0,0,0,11,10,0
1706766,125.0196115,87.20670707,63.23662471,63.23662471,87.20670707,125.0196115,153.0657343,111.9697902,88.37667133,820,1.523076923,,11,4.91,0.26446281,0,0,0,2,8,1,0
1707050,134.5333908,127.6270729,112.1449547,112.1449547,127.6270729,134.5333908,174.8365141,148.5997504,140.6587371,1165,0.781345566,,13,5.15,0.591715976,0,0,0,2,8,2,1
1707064,80.7266561,80.02673006,71.31719229,71.31719229,80.02673006,80.7266561,12.91435816,12.70511886,13.95672742,1231,0.950871632,,23,5.83,1.013232514,0,0,0,4,2,11,6
1708145,92.31558315,92.31558315,92.31558315,92.31558315,92.31558315,92.31558315,108.9914579,108.9914579,108.9914579,1063,0.771666667,,19,5.47,0.45,0,0,0,0,12,6,2
1708255,149.3999043,142.9377353,133.3642458,133.3642458,142.9377353,149.3999043,158.4409744,152.923556,142.2651952,1233,0.813235294,,24,5.96,1.2,0,0,0,4,3,7,11
1708443,61.84504379,58.51742683,47.60933828,47.60933828,58.51742683,61.84504379,49.1539922,46.1358871,34.96815317,1224,1.026490066,,93,6.35,0.471888617,0,0,0,1,9,43,44
1708734,99.47019085,110.3426741,85.433979,85.433979,110.3426741,99.47019085,92.29658307,95.52593451,94.20241024,1133,0.676035503,,10,5.6,0.24,0,0,0,0,4,6,0
1710318,129.2631356,138.0875389,99.05445564,99.05445564,138.0875389,129.2631356,119.9438538,93.33925761,97.92815635,1374,1.328813559,,29,6.48,0.65,0,0,0,1,3,6,20
1710373,20.2877423,91.01206822,127.9416066,127.9416066,91.01206822,20.2877423,23.76467445,110.2364687,151.441327,1143,0.7859375,,24,6.29,0.972651605,0,0,1,1,2,9,16
1710584,141.9271569,113.1963317,71.66702614,71.66702614,113.1963317,141.9271569,254.1725368,231.1193382,140.2784191,1008,0.68,,23,5.78,0.604914934,0,0,0,2,4,14,3
1710950,65.88484409,30.28798656,12.43877151,12.43877151,30.28798656,65.88484409,77.01106452,32.86572581,14.19812903,1220,1.033333333,,34,5.91,0.568163265,0,0,0,1,8,18,8
1711544,109.8985067,106.7278356,95.50119556,95.50119556,106.7278356,109.8985067,160.40844,156.06504,144.37484,975,0.625,,16,5.88,0.830246914,0,0,0,2,2,9,5
1712419,75.821344,68.94122334,59.89501403,59.89501403,68.94122334,75.821344,91.67411616,68.30277778,62.3430303,1194,1.01010101,,21,5.71,0.489795918,0,0,0,1,6,12,2
1713545,75.0409585,79.3866704,67.1689044,67.1689044,79.3866704,75.0409585,145.8770979,142.4918083,140.663501,959,0.75,,10,4.7,0.61,0,0,0,5,3,2,0
1713686,20.89740831,18.87617767,21.10514262,21.10514262,18.87617767,20.89740831,32.68015892,29.67799511,31.38971883,1009,1.466992665,,27,6.33,0.740740741,0,0,0,1,4,7,15
1713890,125.8319398,118.4782119,112.6490094,112.6490094,118.4782119,125.8319398,173.6246026,160.200298,147.6952897,1204,1.006666667,,15,4.8,0.693333333,0,0,1,4,7,3,0
1714357,103.4690446,96.65437942,95.47853743,95.47853743,96.65437942,103.4690446,59.98489832,50.35733625,51.81819823,1108,0.725856698,,27,6,0.615384615,0,0,0,1,5,13,7
1716156,20.16822358,21.85816233,20.12739663,20.12739663,21.85816233,20.16822358,24.61125574,29.13361409,26.17353752,1553,1.378254211,,33,6,0.727272727,0,0,0,2,6,15,10
1716655,115.7967288,106.2591635,94.86084508,94.86084508,106.2591635,115.7967288,133.1381882,123.1346091,107.8796295,1880,0.666666667,,11,4.73,0.6,0,0,0,3,4,3,0
1716922,91.86341021,78.30729221,66.02351319,66.02351319,78.30729221,91.86341021,142.1138253,125.3714327,110.9922376,1234,1.009771987,,42,5.95,0.52154195,0,0,1,0,6,28,7
1717009,44.06613039,40.371898,33.83797056,33.83797056,40.371898,44.06613039,84.00629338,66.37069401,36.12785489,917,0.528333333,,10,4.7,0.41,0,0,0,4,5,1,0
1718794,141.6517521,145.6600298,149.158925,149.158925,145.6600298,141.6517521,163.0847123,168.0415766,172.170517,1007,0.681135225,,21,6.29,0.537722908,0,0,0,0,4,8,15
1719196,149.9036086,156.6300856,90.86341433,90.86341433,156.6300856,149.9036086,151.4164232,158.7456177,91.80457012,1031,0.721202003,,14,4.29,0.632653061,0,0,2,7,4,1,0
1719349,70.21920425,88.51955606,44.19977924,44.19977924,88.51955606,70.21920425,125.9822635,122.6336415,69.27569505,900,0.750972763,,10,4.4,1.04,0,0,2,4,2,2,0
1719689,176.1744213,171.4526143,167.0435708,167.0435708,171.4526143,176.1744213,154.8060908,127.1560843,99.7292254,973,0.753153153,,43,6.16,0.562265723,0,0,0,1,6,21,21
1719699,166.6649363,187.3055185,74.18399173,74.18399173,187.3055185,166.6649363,155.2750075,166.4100181,63.11350321,1057,0.901079137,,20,6.25,0.797783934,0,0,0,0,6,3,10
1719824,190.1555084,181.8768071,162.0022005,162.0022005,181.8768071,190.1555084,128.9008906,114.277905,90.89168787,929,0.772900763,,18,4.39,2.12654321,0,0,5,9,0,0,4
1719894,109.1927727,77.70951515,71.5004697,71.5004697,77.70951515,109.1927727,97.82805682,44.05448864,34.21251136,1040,0.733333333,,16,5.44,0.24609375,0,0,0,0,9,7,0
1719909,83.41459212,78.16497187,73.77422293,73.77422293,78.16497187,83.41459212,74.29629747,53.52787975,51.04658228,1074,0.79,,17,5.47,0.837370242,0,0,0,3,5,7,2
1720068,117.0159861,138.7964983,164.3140776,164.3140776,138.7964983,117.0159861,89.50499176,112.5091349,136.8168023,1000,0.672240803,,53,6.26,0.458049887,0,0,0,1,5,32,25
1722006,42.96801698,19.00378858,4.672312243,4.672312243,19.00378858,42.96801698,64.09402778,31.64782407,8.485138889,1260,1.333333333,,16,5.25,0.3125,0,0,0,1,10,5,0
1722174,107.4160839,76.55082766,77.81422762,77.81422762,76.55082766,107.4160839,102.7279377,79.26856764,86.13908575,1060,0.769616027,,17,5.41,0.477508651,0,0,0,2,6,9,0
1722203,116.104748,141.8622187,204.806119,204.806119,141.8622187,116.104748,85.54819466,113.656044,182.4135322,1091,1.473922902,,19,5.63,0.361111111,0,0,0,0,5,11,2
1722615,146.0678101,146.5929882,129.8371514,129.8371514,146.5929882,146.0678101,185.238383,180.5276896,156.7398071,1344,0.75,,10,4.5,0.85,0,0,2,2,5,1,0
1723059,55.22084215,51.18014991,52.00682099,52.00682099,51.18014991,55.22084215,57.76190476,53.8515873,56.24150794,957,0.822857143,,38,6.11,0.409375,0,0,0,1,3,26,10
1723641,154.7766512,121.2587916,106.9869473,106.9869473,121.2587916,154.7766512,159.1982157,124.7238128,110.0939001,1098,0.715625,,10,4.9,0.49,0,0,0,3,5,2,0
1724686,111.185542,109.2513121,77.41536169,77.41536169,109.2513121,111.185542,106.6357323,100.7100796,66.87586867,975,0.750448833,,12,4.92,0.743055556,0,0,0,4,6,1,1
1727354,18.87314108,15.70222801,18.57842568,18.57842568,15.70222801,18.87314108,14.9051645,12.45118215,15.24711884,821,0.484629295,,15,5.33,0.755555556,0,0,1,0,8,5,1
1728344,133.5909106,138.0502339,88.28839181,88.28839181,138.0502339,133.5909106,114.0808271,110.0919925,69.39221805,999,1.503759398,,12,4.92,0.743055556,0,0,1,2,6,3,0
1728398,81.41944096,81.41944096,81.41944096,81.41944096,81.41944096,81.41944096,92.45038401,92.45038401,92.45038401,1238,0.940438871,,17,5.71,0.645061728,0,0,0,1,6,8,3
1728593,215.434931,192.4804455,73.75442035,73.75442035,192.4804455,215.434931,201.0776746,183.8212537,78.3466327,1143,1.272365805,,18,5.78,1.208677686,0,0,1,2,3,9,7
1729895,61.10797491,68.63140681,85.74071237,85.74071237,68.63140681,61.10797491,91.75362903,91.47322581,99.43798387,972,0.62,,16,5.88,0.49691358,0,0,0,0,5,9,4
1730651,54.09312864,50.9597707,53.86632724,53.86632724,50.9597707,54.09312864,110.9073183,106.1473921,102.5110494,1035,1.493975904,,36,6.06,0.487654321,0,0,1,0,1,26,8
1730656,120.6148919,68.51126988,37.08695639,37.08695639,68.51126988,120.6148919,141.4183151,90.87704709,47.15550447,1143,0.7859375,,53,6.11,0.839506173,0,0,1,3,6,24,29
1731067,238.6362612,233.1233529,233.4508995,233.4508995,233.1233529,238.6362612,218.3496797,208.3802693,208.7039738,1769,1.033333333,,74,6.24,0.555332359,0,0,0,1,11,32,30
1732544,181.9271875,141.6207118,93.72352083,93.72352083,141.6207118,181.9271875,215.8439063,170.7656563,118.1786563,1090,0.703125,,10,3.6,0.84,0,0,6,3,0,1,0
1732876,19.66124306,18.67561043,13.63710322,13.63710322,18.67561043,19.66124306,15.33533574,14.37213097,9.65427303,1210,0.779411765,,25,6.4,0.30994898,0,0,0,0,1,15,12
1733360,111.6537337,112.9153646,115.1180534,115.1180534,112.9153646,111.6537337,105.736377,105.9651855,106.7044336,1120,0.75,,10,5.1,0.89,0,0,0,3,4,2,1
1734984,152.6791666,36.09323499,54.06455703,54.06455703,36.09323499,152.6791666,190.7502598,103.2494818,115.588594,1219,0.98534202,,18,4.39,1.058171745,0,0,4,8,5,1,1
1735023,148.0327689,62.68659637,118.2559607,118.2559607,62.68659637,148.0327689,140.1836138,59.22923484,113.0000779,972,0.741935484,,15,4.4,0.906666667,0,0,2,7,5,0,1
1735186,118.7063945,120.2279069,119.4670183,119.4670183,120.2279069,118.7063945,149.2249247,151.0066538,150.1157668,908,0.709981168,,36,6.22,0.48199446,0,0,0,1,3,21,13
1735396,69.45435543,64.32920126,57.62091437,57.62091437,64.32920126,69.45435543,84.01732685,77.20120375,68.55498102,1176,0.729411765,,18,5.39,0.459876543,0,0,0,1,10,6,1
1735971,113.2088299,62.42844444,89.19065625,89.19065625,62.42844444,113.2088299,101.7855313,57.92978125,86.9638125,1080,0.8,,11,5.09,0.628099174,0,0,0,3,4,4,0
1736180,75.04072062,58.65214946,64.41654752,64.41654752,58.65214946,75.04072062,184.8361596,130.3250786,133.4572777,928,0.724907063,,17,5.76,0.50617284,0,0,0,1,4,11,2
1736277,168.1606895,70.01068025,136.1765696,136.1765696,70.01068025,168.1606895,167.4212064,63.62085727,131.8747258,988,0.745583039,,14,4.93,1.352040816,0,0,3,1,4,6,0
1736562,36.41086472,34.94298497,33.66012378,33.66012378,34.94298497,36.41086472,91.83498143,86.50468966,81.47172414,1085,0.669230769,,10,4.9,1.29,0,0,1,3,3,2,1
1737317,111.9743595,89.80968096,64.18357727,64.18357727,89.80968096,111.9743595,55.85634052,32.53051194,18.02011113,886,1.668674699,,12,5.58,0.243055556,0,0,0,0,5,7,0
1738337,18.37727822,15.73032546,20.78772703,20.78772703,15.73032546,18.37727822,21.77811024,18.7726063,23.66456693,1235,0.94488189,,21,5.71,0.680272109,0,0,0,2,5,11,3
1739371,99.1821097,98.76959494,95.17808439,95.17808439,98.76959494,99.1821097,127.2009114,126.6626582,122.6039241,995,0.658333333,,10,4.6,0.64,0,0,1,3,5,1,0
1739568,208.0794838,196.6812055,193.0575058,193.0575058,196.6812055,208.0794838,229.4078721,217.9732268,214.3393906,1115,0.689393939,,36,5.86,0.377423823,0,0,0,0,10,23,5
1740121,104.9792724,116.4383011,45.01332975,45.01332975,116.4383011,104.9792724,143.4652581,136.223871,95.43174194,1065,0.775,,14,6.57,0.366782007,0,0,0,0,1,6,10
1740577,66.92403067,96.17638372,110.4126068,110.4126068,96.17638372,66.92403067,55.15826944,95.37691676,113.816287,1513,1.521666667,,12,5.33,0.555555556,0,0,0,1,7,3,1
1741186,57.65101622,89.76108779,126.2328578,126.2328578,89.76108779,57.65101622,86.23573712,114.0647805,137.8970038,1324,1.526717557,,10,5.2,0.76,0,0,1,0,5,4,0
1741516,71.03168237,85.10314492,55.11999715,55.11999715,85.10314492,71.03168237,75.40336854,104.3982444,64.01681416,917,0.972043011,,39,6,0.419460881,0,0,0,0,6,22,11
1741803,65.84865937,67.52471019,65.99511073,65.99511073,67.52471019,65.84865937,185.2265018,185.101541,180.9329766,1003,0.682885906,,24,6.25,0.875171468,0,0,1,0,3,9,14
1743566,134.7466058,105.859468,51.72778059,51.72778059,105.859468,134.7466058,146.398048,114.8320517,50.41330066,948,0.628865979,,141,6.77,0.253842653,0,0,0,1,4,26,138
1743572,123.3763275,112.3132176,89.27841311,89.27841311,112.3132176,123.3763275,163.904933,134.2900569,97.96268662,1029,0.761986301,,35,6.74,0.180747922,0,0,0,0,0,9,29
1745044,156.7417694,151.4244639,145.4597404,145.4597404,151.4244639,156.7417694,144.2630017,139.8173341,133.5809659,853,0.666015625,,11,4.64,0.958677686,0,0,2,2,5,2,0
1745317,90.68965918,86.75532716,84.76409284,84.76409284,86.75532716,90.68965918,83.91020934,80.53655188,80.13991201,1258,1.035598706,,23,5.74,0.854166667,0,0,0,3,5,11,5
1746064,90.76827407,90.76827407,90.76827407,90.76827407,90.76827407,90.76827407,139.5101667,139.5101667,139.5101667,1050,0.75,,10,5.3,0.21,0,0,0,0,7,3,0
1746742,62.1517459,53.0905847,53.97777049,53.97777049,53.0905847,62.1517459,48.58972131,39.81580328,42.40706557,1210,0.983606557,,13,5.62,1.467455621,0,0,1,2,1,6,3
1747126,133.5790691,129.5085319,86.45995138,86.45995138,129.5085319,133.5790691,105.6762671,92.20815657,62.31811482,2109,1.418577982,,11,5.45,0.79338843,0,0,0,1,6,2,2
1747376,85.97397778,78.51091111,75.28982778,75.28982778,78.51091111,85.97397778,82.1513,74.359375,72.277575,1200,1,,19,5.42,0.664819945,0,0,0,4,3,12,0
1748517,163.7687303,136.8854605,122.8780182,122.8780182,136.8854605,163.7687303,188.2527053,154.5881733,133.9397053,1179,1.508510638,,13,5.46,0.875,0,0,0,4,1,10,1
1748566,100.0272975,91.13543806,79.52256272,79.52256272,91.13543806,100.0272975,126.1736124,118.5470395,104.0676037,1118,1.281632653,,15,5,0.698224852,0,0,0,2,5,5,1
1748751,39.44809757,41.57686741,37.7657884,37.7657884,41.57686741,39.44809757,26.43182773,28.67423845,26.65078782,1184,0.741176471,,20,5.4,1.085872576,0,0,1,3,4,9,2
1748774,114.0328652,131.5132162,80.46105283,80.46105283,131.5132162,114.0328652,156.1432387,144.4174756,125.8444012,1144,0.90984975,,16,4.5,0.693877551,0,0,1,3,7,3,0
1748790,124.1464062,124.1464062,124.1464062,124.1464062,124.1464062,124.1464062,162.7774755,162.7774755,162.7774755,620,1.470119522,,32,5.62,0.559833507,0,0,0,3,8,18,2
1750098,44.57258587,37.33525317,39.96060216,39.96060216,37.33525317,44.57258587,137.5537583,119.0914134,69.54557613,951,0.764378479,,14,5.43,1.102040816,0,0,1,1,5,5,2
1750843,55.58606563,45.48004472,26.07958181,26.07958181,45.48004472,55.58606563,76.32601398,87.37499055,40.67254062,1147,0.686764706,,22,5.86,0.57231405,0,0,0,1,5,12,4
1751159,70.5593599,60.99693237,55.66391707,55.66391707,60.99693237,70.5593599,75.14514493,67.79039855,61.84115942,1014,0.69,,203,6.73,0.417583234,0,0,0,4,12,34,182
1752901,34.836394,34.836394,34.836394,34.836394,34.836394,34.836394,26.67193015,26.67193015,26.67193015,1150,0.796875,,16,5.88,1.109375,0,0,0,3,1,7,5
1755280,114.2599487,116.6506805,115.8100052,115.8100052,116.6506805,114.2599487,145.1029587,147.2732849,146.5710297,1280,1.5,,10,5.5,0.666666667,0,0,0,1,2,5,1
1755613,127.7073463,125.3489825,121.7926159,121.7926159,125.3489825,127.7073463,105.6021169,103.0407006,102.2192918,1132,1.2109375,,19,6.11,0.304709141,0,0,0,0,2,13,4
1757101,94.56113026,99.50536193,117.2033597,117.2033597,99.50536193,94.56113026,95.91803907,103.7457871,119.2788204,872,0.168900804,,10,5.2,0.76,0,0,0,3,2,5,0
1757557,134.1103179,138.0861989,144.1473771,144.1473771,138.0861989,134.1103179,128.8634785,123.3691454,122.1095712,997,0.664440735,,10,4.8,0.36,0,0,0,3,6,1,0
1758183,106.191196,112.7541235,125.3803071,125.3803071,112.7541235,106.191196,100.7391111,111.9459075,131.0563902,1354,0.204626335,,11,5.27,0.925619835,0,0,0,3,3,4,1
1758506,102.3272092,55.08063364,16.31618511,16.31618511,55.08063364,102.3272092,139.5097834,81.56055973,15.24438999,1031,0.750424448,,11,6,0.545454545,0,0,0,0,3,5,3
1758509,70.58992641,50.25512287,93.14724926,93.14724926,50.25512287,70.58992641,71.59296586,64.57959687,115.9760044,739,0.671945701,,10,5.1,0.49,0,0,0,2,5,3,0
1758526,31.66875565,87.8085207,97.6087229,97.6087229,87.8085207,31.66875565,48.47860661,107.8870351,105.5480812,842,0.647749511,,10,5.1,1.09,0,0,1,1,5,2,1
1759228,96.14611658,109.0774494,90.45492603,90.45492603,109.0774494,96.14611658,83.48684425,61.69796923,90.11160147,2134,0.355781449,,14,4.71,0.923076923,0,0,1,3,4,5,0
1759836,63.88836236,59.39340894,51.64835552,51.64835552,59.39340894,63.88836236,102.5939852,95.46744198,84.3651134,1233,1.01141925,,25,5.96,0.5,0,0,0,1,4,17,6
1760138,49.932462,51.5000822,50.71633217,50.71633217,51.5000822,49.932462,64.30722172,65.63988163,64.97274072,1125,1.038043478,,19,6.42,0.770083102,0,0,0,1,2,4,12
1760772,241.677058,235.4441639,232.9079279,232.9079279,235.4441639,241.677058,217.7031081,201.3892145,194.9420017,1192,1.013513514,,30,5.73,0.593132154,0,0,0,1,12,13,5
