imgID,r,g,b,avgBrightness,LA,LB,LC,anti-blurr,exposure&colourfullness,saturation,hue,ROT1,ROT2,ROT3,size,aspectRatio,WTH1,WTH2,WTH3,WTS1,WTS2,WTS3,WTV1,WTV2,WTV3,hue,saturation ,value,PART,Ratings Received,Mean of Ratings,Standard Deviation,1,2,3,4,5,6,7
1594240,65.4731426,105.4422803,47.61136374,72.84226221,92.76944945,86.89878364,95.46089916,580.9467899,47.61136374,105.4422803,65.4731426,106.4830251,150.7814378,57.8435846,1311,1.260344828,-31731.5,-79580.75,-73433.375,-31253,-75170.5,-73039.25,-31921,-81935.5,-73226.25,-0.725417995,-0.761174043,-0.62180366,,47,5.43,0.712539611,0,0,1,5,17,21,3
1594859,145.1670473,138.1916933,135.5834308,139.6473904,139.486337,139.9799822,139.9812611,84.46660859,135.5834308,138.1916933,145.1670473,147.7575069,138.5494613,135.2262883,1216,1.218978102,-33529,-36997.5,-43052.625,-30480,-34514,-39999.25,-28396.5,-32283.25,-37955.5,0.083171062,0.157429145,0.161793125,,10,4.2,0.4375,0,0,0,3,4,1,0
1594891,98.3022481,98.64332108,107.8826594,101.6094095,99.23788919,99.59462483,99.41248511,1334.617323,107.8826594,98.64332108,98.3022481,99.88574787,89.70084039,81.67880561,961,0.753649635,5121.5,11717.25,-1595.625,3918.5,10973.25,-1956,6282,12483.5,-957.5,-1.072722975,-0.770954445,-0.726920629,,17,6.59,0.24609375,0,0,0,0,0,7,9
1595839,96.35421922,32.87586587,79.85090007,69.69366172,49.76296126,57.21104742,62.08783775,550.6589238,79.85090007,32.87586587,96.35421922,210.7475146,52.00730641,161.309857,878,0.708171206,-11330.5,-24616.25,-34929.625,-5433.5,-1158.75,-8609.875,-11200,-8807,-29373,0.253299992,0.418063296,0.173164713,,17,5.47,0.333333333,0,0,0,0,7,10,1
1595845,76.39782882,90.01244197,91.21591393,85.87539491,87.20486589,86.07886844,87.57782201,4695.652819,91.21591393,90.01244197,76.39782882,53.58475097,76.73329062,84.27586074,1317,1.547388781,69731,-46825.5,958.75,69907,-46088.5,324.25,67177,-47552.5,-1763.25,-86.90108696,-9.228255186,-5.836323576,,14,4.71,0.532544379,0,0,0,4,6,3,0
1595900,87.21520352,73.72034065,64.93148494,75.2890097,75.95479311,76.7533751,79.4592898,10385.80984,64.93148494,73.72034065,87.21520352,119.5326792,93.38495132,80.35468459,976,0.761732852,19302,57317,42785.5,20182.5,51662.25,35536.125,21337,54208.5,40662.75,-0.211451589,0.071674333,0.128115813,,18,5.06,0.532871972,0,0,1,0,10,6,0
1595902,101.6966049,55.1998647,63.93218332,73.60955099,65.71554508,70.09787436,73.17524393,2950.782073,63.93218332,55.1998647,101.6966049,161.1576484,66.28105023,70.93436073,978,0.811111111,-39188.5,-6395.25,-25568.125,-41768,-21177,-46536,-43694,-20415,-44291,-0.120610728,-0.046879246,-0.08158315,,13,4.92,0.686390533,0,0,0,5,4,4,0
1595911,75.25819512,44.69841121,37.81606328,52.59088987,50.69851575,53.05119893,54.4333626,2723.874617,37.81606328,44.69841121,75.25819512,164.7475181,92.54866409,55.33442885,978,0.76534296,-25212.5,-9133.25,128750.375,-21315,-7050.5,133530.25,-21931,-7169.5,130053.25,0.277777417,0.200719079,0.185710048,,12,4.25,0.6875,0,0,2,6,3,1,0
1596161,113.4172896,80.62305361,89.44473447,94.49502589,88.23203353,91.43420178,93.44325512,1399.264945,89.44473447,80.62305361,113.4172896,139.5651553,81.85653307,85.00743487,1299,1.603206413,-47443,-49086.5,-40059.25,-11309.5,-13533.75,-28199.375,-6169,-16158.5,-24142.25,0.884315379,-9.093720565,7.47022414,,15,4.87,1.182222222,0,0,2,3,6,3,1
1596829,125.3868077,90.17184402,103.0844063,106.2143526,98.59083228,102.1731502,101.4618629,670.2991055,103.0844063,90.17184402,125.3868077,155.2439128,100.8536946,102.4778586,959,0.79588015,-3288,22686,15606.5,-2108,14393,3335.5,-6323,12548.5,1726.25,0.351695012,0.537332984,0.44475536,,40,4.97,0.574375,0,0,1,8,23,7,1
1597091,164.2204319,145.8910025,130.589889,146.9004411,148.6830988,149.6271749,149.801968,269.771995,130.589889,145.8910025,164.2204319,115.5700277,99.55790202,90.99851481,1344,1.333333333,-7266,-7567,-4720,-5853.5,-6562.75,-2895.375,-3488,-3492,152,-0.097431144,-0.477183439,9.974506579,,10,4.5,0.25,0,0,0,5,5,0,0
1597154,77.41205418,75.48492099,69.23061324,74.04252947,75.44306849,75.34814273,75.57491378,2822.599866,69.23061324,75.48492099,77.41205418,130.9740406,128.4042325,119.9205643,1043,1.354401806,1970,-27124,6797.5,2328.5,-27292.75,6588.5,1011,-27829.5,5431.5,3.498095706,3.40832639,4.16763599,,10,4.8,1.36,0,0,1,4,2,2,1
1597350,79.13541171,56.40504039,34.63282312,56.72442507,59.66556324,60.71938864,62.37926594,1791.438069,34.63282312,56.40504039,79.13541171,156.6815171,115.5667492,64.96846511,975,0.713532513,36124,11547,-55022.5,36045,17140.5,-62906.75,38944.5,19349.25,-69102.875,-0.144143452,-0.145211789,-0.180883228,,12,4.58,0.576388889,0,0,1,4,6,1,0
1597362,53.85491944,80.25323611,21.35106667,51.81974074,70.38821735,65.64529211,74.75220775,519.4331111,21.35106667,80.25323611,53.85491944,118.432625,118.438325,43.92155,1200,1,628.5,-5483.75,-760.875,-1450.5,-4814.25,20684.875,-468,-19013,-9357.5,1.075444363,0.230667715,1.005706069,,45,5.09,0.70557656,0,0,1,11,16,18,0
1597371,91.05468169,59.12363151,55.01299954,68.39710424,65.61538515,68.20240347,73.14252272,1578.583522,55.01299954,59.12363151,91.05468169,128.5700813,71.23828299,67.6677881,1338,1.486988848,-59769.5,29703.25,-23770.875,-58965.5,34026.25,-30796.375,-56181.5,33081.25,-16572.375,0.250619394,0.295519931,0.265330457,,16,4.62,0.734375,0,0,1,7,5,3,0
1597498,130.6740644,130.6740644,130.6740644,130.6740644,130.6740644,130.6740644,130.6740644,145.7236121,130.6740644,130.6740644,130.6740644,145.5863103,145.5863103,145.5863103,921,0.734463277,11193.5,13173.25,12360.125,11193.5,13173.25,12360.125,11193.5,13173.25,12360.125,0.046261074,0.046261074,0.046261074,,25,5.96,0.99408284,0,0,1,1,5,11,8
1597849,91.90631295,116.4566086,109.3461876,105.9030364,110.7238434,108.3054822,112.3572631,2984.6427,109.3461876,116.4566086,91.90631295,107.5865388,129.85241,137.8082166,1288,0.679269883,-10985,105393,7379.5,-4960,117417.5,4229.25,-13049,106985,-11350.5,0.239087273,0.085341578,-0.251644615,,21,5.19,0.630385488,0,0,0,5,7,9,0
1599482,59.29612116,76.85384654,21.77413572,52.64136781,69.14431901,65.32499962,73.42509596,378.0239882,21.77413572,76.85384654,59.29612116,114.8800454,132.0979764,26.95067974,1065,0.71221865,-3424.5,-17995.75,3108.125,20817,14749,3190,-6268,-18458.5,3874.25,-0.877877031,1.492747839,0.03164657,,16,5.12,0.984375,0,0,0,5,6,3,2
1599540,93.70802754,111.9057851,63.40744252,89.67375173,104.5353615,100.9358446,106.7065365,1589.169303,63.40744252,111.9057851,93.70802754,98.41407204,84.72769513,65.94979007,1185,1.332677165,-9792.5,-2074.75,3112,-13986,-12601,5801.5,-8540,9514,-1613.375,-6.739428231,-4.346838752,0.971757819,,14,5.71,0.775510204,0,0,0,1,5,5,3
1601067,40.82141849,34.6680244,20.9569456,32.14879616,34.98629609,34.94482625,36.13096243,4385.735657,20.9569456,34.6680244,40.82141849,104.6453783,81.22459021,51.89294992,1065,0.943430657,-5954,5209.5,5869.625,-2922,6462,5795.25,-1757.5,3242.75,2896.625,-0.692021134,-0.603441041,-0.636394543,,26,6.54,0.321428571,0,0,0,0,1,12,15
1601111,161.1755253,170.1871074,160.9384052,164.100346,167.6034887,166.4382923,168.0544212,615.4222903,160.9384052,170.1871074,161.1755253,144.2813167,115.7643121,72.6836956,1000,1.493765586,-3682.5,-9347.25,-4640.625,-2967,-9236.5,-4240.25,-931,-7229.5,-1760.25,-20.75032723,-6.508598397,-4.645432049,,12,5,0.333333333,0,0,0,2,8,2,0
1601121,178.8817505,176.0757345,181.0237016,178.6603955,177.0295367,177.4788015,177.1458925,1001.769714,181.0237016,176.0757345,178.8817505,211.2770484,206.6877095,205.5501862,897,0.670391061,18261.5,12529.25,15946.125,17785.5,11767.75,15280.875,16040,10593,13840.5,-0.291150579,-0.394569708,-0.486008241,,10,4,0.6,0,0,3,4,3,0,0
1601134,115.5930962,126.8578942,124.8473019,122.4327641,124.3178334,123.2605121,124.7482465,2120.859693,124.8473019,126.8578942,115.5930962,152.4898858,176.6204333,183.6731996,926,1.530054645,117.5,276,849.5,-1103,-689.5,-29.75,1098.5,1805.75,1532.375,5.478183437,1.157384988,0.379457977,,12,4.5,0.595041322,0,0,1,3,6,1,0
1601310,116.8065387,88.51998837,68.33813264,91.22155323,93.07657898,94.67693536,95.73947119,523.09732,68.33813264,88.51998837,116.8065387,176.3168063,119.9293194,89.81586387,832,1.178010471,-10210,-12998.25,-12649.875,-9901,-12784.25,-12964.625,-10778.5,-14279.25,-14278.625,-0.803929608,-0.62779844,-0.474646238,,10,4.9,0.222222222,0,0,0,1,7,1,0
1601876,160.7769586,145.5081551,126.8774003,144.3875047,147.4091622,147.9496213,148.2550251,937.9429605,126.8774003,145.5081551,160.7769586,152.6220307,139.9328742,123.9979968,1007,0.921755725,-5440.5,-6220.25,1956.625,-6539,-6598.5,558.625,-6821.5,-8314.75,-316.75,7.422268908,3.11229876,2.349944629,,38,5.79,0.654432133,0,0,0,2,12,17,7
1602115,170.9539933,162.2316792,111.9948747,148.3935157,160.4589459,159.1126554,161.7044187,727.352874,111.9948747,162.2316792,170.9539933,151.4217293,144.9874436,102.7139098,999,0.665,-4329,-20890.5,-29937.25,-760,-17379,-28208,-7019.5,-23724.75,-36648.375,-0.775275056,-0.992319803,-0.872336619,,10,4.7,0.41,0,0,0,4,5,1,0
1602268,130.1893216,132.1082663,134.3797362,132.2257747,131.8642988,131.7934494,131.8153234,205.0362533,134.3797362,132.1082663,130.1893216,164.5177387,168.3292462,173.4034296,998,0.663333333,7709,7412.25,9584.125,8121,7398.5,9766.25,8831.5,8653.25,10661.625,0.280990804,0.288956583,0.280666902,,40,5.22,0.792899408,0,0,0,9,15,12,3
1602450,137.1688066,125.3322798,112.8366296,125.112572,126.9465395,127.4468972,127.5469165,916.0967651,112.8366296,125.3322798,137.1688066,172.3275556,158.4716296,143.9277778,1005,0.675,30431,24406.5,38205.25,29500.5,23088.75,36301.875,29450,22931.5,34808.25,0.262535129,0.259585558,0.262181348,,35,5.09,0.668685121,0,0,1,6,17,9,1
1602985,45.84279625,51.63434452,52.03293526,49.83669201,50.43183961,49.94811093,50.49871244,4901.023339,52.03293526,51.63434452,45.84279625,44.24729283,50.75513401,51.0642347,1029,0.774137931,-16624.5,-5950.25,30377.375,-15408,-3565,33093.5,-15962.5,-4482.25,31916.375,1.002814259,1.084613408,1.033087994,,38,5.05,0.765522279,0,0,2,4,20,9,2
1603430,58.57846346,32.28290698,18.56627284,36.47588109,36.8830013,38.58158207,40.37748172,1268.353488,18.56627284,32.28290698,58.57846346,179.8699522,109.5715054,60.07359842,1402,1.328903654,6794,-3430.5,2806.25,8782,-484,3563.5,5327.5,-2102.25,-1296.125,-89.509699,-4.712485604,6.694750393,,22,4.86,0.481404959,0,0,0,7,11,4,0
1603931,170.7782924,138.2531495,99.69197277,136.2411382,142.383878,143.5821931,144.9436378,1645.298492,99.69197277,138.2531495,170.7782924,200.7163206,160.6484957,113.2304633,1020,0.702838063,36094,-78785.5,61160.75,37033,-80138.5,52625.75,50435,-63173.5,39772.25,-0.674468858,-0.832303138,-0.810904907,,22,6.14,0.390495868,0,0,0,0,3,13,6
1604398,35.90970362,35.90970362,35.90970362,35.90970362,35.90970362,35.90970362,35.90970362,397.2566805,35.90970362,35.90970362,35.90970362,79.41323651,79.41323651,79.41323651,832,1.377142857,-10691.5,-11578.75,26049.625,-10691.5,-11578.75,26049.625,-10691.5,-11578.75,26049.625,0.229778583,0.229778583,0.229778583,,24,5.83,0.722222222,0,0,0,3,2,15,4
1604788,79.68337037,31.80350741,8.754937037,40.08060494,40.31865949,43.49204941,52.12650808,242.3141851,8.754937037,31.80350741,79.68337037,112.458,77.524,14.02233333,1050,0.75,-5601,-15980,-12620.5,5862.5,6750.75,8650.875,565.5,-1215.25,-377.625,-1.056022497,1.318945321,-1.785859041,,20,4.1,0.777777778,0,0,4,5,8,1,0
1606592,132.615439,70.12186997,38.97910364,80.57213754,81.15949502,85.25717175,89.6870599,1323.540275,38.97910364,70.12186997,132.615439,140.8235471,63.77295995,28.34632426,936,0.650793651,-15436,-14364,-10026,-4949.5,-3739.75,1870.125,3568.5,5024.75,10417.375,0.136567694,-1.25115535,0.136316208,,12,4.83,0.472222222,0,0,0,4,6,2,0
1606602,101.2568051,85.9472291,84.85609875,90.68671099,89.12326535,90.40040347,90.17145132,69.45388411,84.85609875,85.9472291,101.2568051,108.7110001,81.19794417,77.84987369,1084,1.515081206,7943.5,11748.75,6961.875,6154.5,9979.25,4990.125,7523.5,10941.25,5857.125,-0.324431931,-0.799358681,-0.573939573,,35,4.97,0.770612245,0,0,2,8,14,11,0
1607539,158.8453145,161.253455,143.7160137,154.6049277,159.4752811,158.5341527,164.979621,526.492456,143.7160137,161.253455,158.8453145,188.7283819,132.231702,50.75184204,998,0.666110184,8046,13857,7134,9323.5,16235.75,11303.875,5301,11800.5,4296.25,-1.99083558,-0.112299465,-0.244084374,,10,3.6,0.320987654,0,0,2,6,1,0,0
1607788,130.5569771,132.1824678,138.8277555,133.8557335,132.3166783,132.4540089,133.4522027,415.4234085,138.8277555,132.1824678,130.5569771,126.1831284,107.4135034,101.8457744,876,0.625231911,5165.5,-5259.25,14768.875,6020,-2875,12633,6431,-168.5,9883.75,0.136292164,0.161681912,0.221107182,,10,5.6,0.84,0,0,0,1,4,3,2
1607991,140.8729559,135.7602166,126.6331775,134.4221167,136.1882128,136.2484432,136.5454145,749.802178,126.6331775,135.7602166,140.8729559,111.0185331,105.010795,97.43254246,903,0.889121339,-2060,-8533.5,-806.25,-4278,-10080,-2615,-6398,-13137.5,-6354.75,-2.275857449,85.03821656,1.556428601,,18,4.17,1.027777778,0,0,6,5,5,2,0
1608315,122.8593849,122.8593849,122.8593849,122.8593849,122.8593849,122.8593849,122.8593849,313.4107925,122.8593849,122.8593849,122.8593849,196.5741459,196.5741459,196.5741459,1112,0.7375,21070.5,39609.25,25957.625,21070.5,39609.25,25957.625,21070.5,39609.25,25957.625,0.580849856,0.580849856,0.580849856,,10,5.5,0.45,0,0,0,0,6,3,1
1608350,127.854472,127.854472,127.854472,127.854472,127.854472,127.854472,127.854472,79.56245425,127.854472,127.854472,127.854472,166.775128,166.775128,166.775128,1104,0.725,-7292,-7208,-8187.5,-7292,-7208,-8187.5,-7292,-7208,-8187.5,0.602604777,0.602604777,0.602604777,,11,4.45,0.611570248,0,0,1,5,4,1,0
1608877,102.6617508,117.1942929,114.7159293,111.523991,113.9257366,112.5665294,114.3615887,3959.269915,114.7159293,117.1942929,102.6617508,80.49472727,86.63354545,70.85975758,1115,0.651851852,14456,25689,13222.375,17171,29135.5,17697.875,26713.5,39028.75,24156.375,1.325357285,1.106218328,0.693860103,,13,4.62,0.698224852,0,0,1,5,5,2,0
1610113,106.173996,89.22452209,92.40731727,95.93527845,93.05777805,94.65525343,94.47635027,2490.420283,92.40731727,89.22452209,106.173996,146.1596747,104.751253,97.91989157,998,0.996,-18954.5,-21759.75,-13525.75,-15121,-16079.75,-6510.375,-9737,-9303.25,-2891,0.111334548,0.146978955,0.30018561,,16,5,0.382222222,0,0,0,2,9,4,0
1610902,133.8161896,125.8032241,117.080167,125.5665269,126.8769758,127.2046723,127.245278,770.3375809,117.080167,125.8032241,133.8161896,154.5558172,143.5378116,130.8476108,1026,0.8,23272,12287.25,12163.375,24363,12861.75,12541.625,22997.5,13207,13378.75,0.975413403,0.830261801,0.625647931,,62,5.34,0.643340271,0,0,0,11,21,28,2
161124,98.46680753,90.40463778,80.58099787,89.81748106,91.40938827,91.69533159,91.86533365,4491.855831,80.58099787,90.40463778,98.46680753,132.7537393,122.6188956,110.4532031,1080,0.6875,-8894.5,3611.75,4649.375,-7607,4895.5,5756.25,-7342.5,5172.75,6858.875,-0.674054302,-0.661570372,-0.64640492,,45,5.82,0.497417355,0,0,1,1,6,32,4
1611489,85.76102253,102.0521839,54.2647471,80.69265116,95.13843003,91.73335883,96.29771424,841.9007963,54.2647471,102.0521839,85.76102253,124.7707495,153.9204712,81.16318955,1060,0.769616027,12290.5,82166.25,-14233.875,9282,81335,-14583,18497.5,87376.75,-17280.125,-0.172993104,-0.207223061,-0.094944931,,22,5.59,0.787190083,0,0,0,4,3,13,2
1611782,84.84623535,84.97590088,94.34258301,88.05490641,85.62460844,86.00493265,88.31105704,1198.385596,94.34258301,84.97590088,84.84623535,142.5741724,136.9845264,117.899165,1280,1,-87507,73247.5,78418.75,-85150.5,76502.75,78929.375,-88135,56386.5,75158.25,0.475273771,0.49570898,0.605524011,,53,5.74,0.917024793,0,0,2,3,13,26,11
1613434,163.0923713,174.1023491,142.1979509,159.7975571,169.4581303,167.1732643,170.9259115,1345.933827,142.1979509,174.1023491,163.0923713,188.0035167,198.3810083,172.463975,2100,0.75,-2238.5,7858.75,4793.875,12667.5,23125.75,23928.5,38594.5,52112.25,48407.5,-0.72779848,0.878615493,0.586305004,,19,4.79,0.48199446,0,0,0,7,9,3,0
1614838,120.5074287,120.5074287,120.5074287,120.5074287,120.5074287,120.5074287,120.5074287,3160.882167,120.5074287,120.5074287,120.5074287,111.7525851,111.7525851,111.7525851,842,0.647749511,-31000,-11882,-9660.5,-31000,-11882,-9660.5,-31000,-11882,-9660.5,0.402199372,0.402199372,0.402199372,,17,4.18,0.498269896,0,0,3,8,6,0,0
1614991,88.03049616,101.762846,100.0046574,96.5993332,98.71640722,97.45643991,99.03223821,1203.242814,100.0046574,101.762846,88.03049616,90.02256293,104.1492607,123.815842,1048,0.755443886,100876.5,-27407.25,44668,101569.5,-27124.25,44493.375,100074,-34688.5,56836.75,0.375928327,0.405827656,0.420191384,,22,6.23,0.4416,0,0,0,1,0,15,9
1615006,129.6507332,129.6507332,129.6507332,129.6507332,129.6507332,129.6507332,129.6507332,4055.546476,129.6507332,129.6507332,129.6507332,155.0567547,155.0567547,155.0567547,1102,0.674772036,-1414.5,-5332.5,-16291.75,-1414.5,-5332.5,-16291.75,-1414.5,-5332.5,-16291.75,0.24709943,0.24709943,0.24709943,,10,4.6,1.04,0,0,2,2,4,2,0
1616148,39.54176296,38.17075556,67.16717037,48.29322963,40.55577288,41.88627806,42.07753226,494.7304053,67.16717037,38.17075556,39.54176296,43.5522,36.22256667,103.9951333,1050,0.75,-10194,-11739,-3740.5,-8080,-9067.5,-1356.25,-12652,-13922,-7558.5,0.388023393,0.482661241,0.463537411,,14,5.43,0.658163265,0,0,0,2,6,5,1
1616159,149.5630799,144.9417222,153.8616389,149.4554803,146.5682408,147.3403787,146.7234656,149.3046488,153.8616389,144.9417222,149.5630799,107.6547813,103.7828438,111.3916875,1080,0.8,4058.5,2406.25,2117.125,3682,2090,1823,3984,2487,2061,0.892800572,0.828753994,0.96201801,,12,4.25,0.6875,0,0,2,6,3,1,0
1688187,20.45091237,14.55493881,18.49417067,17.83334062,16.09283533,16.76690734,16.68796252,101.4943427,18.49417067,14.55493881,20.45091237,23.96788407,17.19492188,20.64775732,1212,1.118881119,-2141,-3293.5,-307.375,-2080,-3298,-333.125,-2343,-3485.5,-445.375,0.171173262,0.222249907,0.210031781,,35,5.97,0.290657439,0,0,0,0,6,24,4
1689010,104.8661867,108.6366378,85.21114705,99.57132384,106.1437194,104.8387669,106.7708828,689.1934498,85.21114705,108.6366378,104.8661867,112.2833281,115.9824664,86.96156929,929,0.710865562,-35300.5,-35038.5,-35521.5,-34159.5,-34524.25,-34090.625,-38441.5,-37883.25,-39832.125,-0.084858361,-0.012456876,-0.189533169,,10,3.8,0.76,0,0,5,2,3,0,0
1689034,92.38982252,97.0724363,78.12174409,89.19466763,94.70867263,93.51195586,95.17242034,1148.739878,78.12174409,97.0724363,92.38982252,100.9755559,104.3200645,92.42539467,935,0.70620438,-33828.5,-41112.25,-7902.375,-33232,-40109,-6840.75,-31994,-39809,-4527.875,0.486936481,0.489255704,0.525622371,,10,3.7,0.61,0,0,5,3,2,0,0
1690736,80.81279496,13.6689118,11.22657503,35.23609393,27.76736464,33.46650647,43.86777262,258.1638686,11.22657503,13.6689118,80.81279496,95.11525773,7.956520619,7.438994845,1182,1.030927835,14910,12128.25,17939.625,4294,3144.75,3774.875,2240,-1217.5,1420.25,0.161525489,-0.101658537,0.604560543,,14,4.57,0.530612245,0,0,1,5,7,1,0
1691180,70.4742372,47.54448194,38.96083899,52.32651938,51.79960889,53.42194347,53.95401074,114.8610991,38.96083899,47.54448194,70.4742372,93.07415551,64.07179697,50.33705467,1069,0.784641068,1625.5,1714.75,207.375,1748,3354.5,1386.75,2875,3953.25,2507.625,-0.40683819,-0.188773209,-0.051486217,,10,4.8,0.56,0,0,0,4,4,2,0
1691189,109.9054812,80.4607488,65.22453874,85.19692292,85.62064455,87.52779585,88.07983185,447.6009588,65.22453874,80.4607488,109.9054812,86.40488818,52.9592492,38.67458866,1426,1.277955272,-22998.5,-20775,-22399.75,-21477.5,-19029.5,-21437.5,-17298.5,-15423.5,-16998,0.407453337,0.500110844,0.560355652,,10,4.4,0.24,0,0,0,6,4,0,0
1691197,99.46780609,73.72907997,61.70069002,78.29919203,78.33268339,80.05372263,80.53056875,966.8199402,61.70069002,73.72907997,99.46780609,84.63726115,62.65570064,53.57242038,1071,0.785,1427,-2607.5,243.75,2446,-1301,1484,3603,-409.5,926.25,0.597757046,0.425394563,0.317115423,,10,4.6,0.44,0,0,0,5,4,1,0
1691210,40.43264415,36.15404399,35.90333855,37.49667556,37.04557345,37.40476502,37.31549389,453.9133521,35.90333855,36.15404399,40.43264415,42.59174508,38.36586619,38.28271305,1080,0.803005008,5852.5,4158.25,10856.625,6442,4783.5,11590.25,5816.5,4502.75,11111.875,0.251298701,0.234157947,0.286655684,,10,4.5,0.65,0,0,1,4,4,1,0
1691213,34.57877305,25.27250355,21.82096099,27.2240792,27.00181507,27.66160228,27.88020635,152.9919284,21.82096099,25.27250355,34.57877305,53.2313617,41.05828723,36.16962766,1070,0.783333333,6367,6968.5,12199.25,4455,5227,10236.5,2444.5,3393.75,8212.875,0.141676348,-0.085772233,-0.14264533,,10,5.5,0.45,0,0,0,0,6,3,1
1691217,93.35679409,65.02166745,51.85706379,70.07850844,70.09523099,71.9931055,72.87416703,1846.110719,51.85706379,65.02166745,93.35679409,81.09099203,55.5269606,44.84870544,1333,1.500938086,4941,6048,41215,5123.5,5787.75,38636.375,2669.5,2379.25,33240.625,0.168022403,0.251213773,0.337704126,,10,4.7,1.21,0,0,1,4,3,1,1
1691229,102.0337431,147.0633785,178.4157153,142.5042789,139.7537167,137.1736839,140.2890379,371.8832369,178.4157153,147.0633785,102.0337431,112.6569688,151.6378438,197.0283438,1080,0.8,-13479,-8992.5,-1610.75,-18980.5,-12029.25,-5936.625,-19069,-14997.5,-4844.25,0.196940451,0.234455185,0.245403061,,14,4.93,1.209183673,0,0,1,4,6,1,2
1691238,37.30183556,38.74132887,39.32891969,38.45736138,38.47771665,38.37790573,38.76024052,189.6174265,39.32891969,38.74132887,37.30183556,4.136902486,8.888016252,10.66568834,1323,1.529636711,-24507,-26532.5,-35052.5,-21427,-23410.5,-30214.25,-22061,-23752.5,-29392.125,-0.056324073,-0.085754288,-0.085473325,,10,4.9,0.29,0,0,0,2,7,1,0
1691243,54.29996312,16.014408,3.262624224,24.52566511,23.23323823,26.00808563,31.79845816,121.9950111,3.262624224,16.014408,54.29996312,96.20858502,19.66183812,3.940504658,1444,1.242236025,-2354.5,1299.75,8.75,-3195.5,-539.75,652.75,308,1305,1179.125,3.149651727,2.174219094,0.156871371,,10,5.4,1.04,0,0,0,2,4,2,2
1691254,64.27462074,62.21908838,68.0964405,64.86338321,63.08043938,63.5037107,63.66962113,4305.546298,68.0964405,62.21908838,64.27462074,64.66929019,62.4139666,68.5997286,1079,0.798333333,206,9355,-6401,4765,13566.5,357.75,3283,12992.5,-1372.75,0.140579825,0.115073774,0.127544331,,13,5.62,0.698224852,0,0,0,1,5,5,2
1691256,133.6841513,104.7037058,138.7243639,125.7040737,113.32124,117.247214,115.1928728,13.16641455,138.7243639,104.7037058,133.6841513,120.8270124,104.0670001,146.9647125,1080,0.803005008,27016.5,23512.25,30466.625,21665,18190,23966.5,21177,17367.5,22776.75,0.389057263,0.387598077,0.405182798,,10,5,0.6,0,0,0,3,4,3,0
1691258,108.533139,94.56803207,77.45363045,93.51826716,96.301354,96.79255725,97.28872864,463.6697037,77.45363045,94.56803207,108.533139,99.05668868,85.18476446,69.37994484,1013,0.69115192,-20093,-14983.75,-20931.375,-21393,-16446,-22286,-18010,-13545.75,-19193.875,0.157209193,0.169784363,0.17894424,,10,4.2,0.36,0,0,1,6,3,0,0
1691279,73.26632433,79.53923513,92.48196987,81.76250978,79.14007975,79.13910656,79.18611394,179.4568974,92.48196987,79.53923513,73.26632433,75.94876761,86.40102113,104.5206866,1439,1.251956182,-3087,-1280.5,-8008.25,711.5,1758.75,-4568.625,-2595.5,326.25,-6935.875,-0.165903514,-0.344368393,-0.273589355,,12,4.58,0.576388889,0,0,1,4,6,1,0
1691285,58.63630952,63.06699176,60.59393086,60.76574405,61.94647372,61.46028883,62.17798639,310.4190954,60.59393086,63.06699176,58.63630952,62.36394231,67.02700549,66.04458791,1346,1.465201465,-420,-816.5,1089.25,1309,74.75,3905.625,7061.5,6350.5,11100.5,0.638713162,0.526984943,0.479224108,,10,4.8,0.76,0,0,1,2,5,2,0
1691289,233.3948879,218.7049851,210.432371,220.8440813,221.2307757,222.154188,223.119532,3799.224084,210.432371,218.7049851,233.3948879,177.3970339,115.7283369,85.20835503,1262,0.920852359,12752,2824,1476,14220,1431,4942,13640,3295,3679,2.226997598,-8.2928599,-37.07249571,,10,6.1,0.809917355,0,0,0,1,1,5,4
1692024,101.4728927,101.8603864,82.27722644,95.20350187,100.3641011,99.51204557,101.0469273,670.469032,82.27722644,101.8603864,101.4728927,108.2240737,101.7996858,75.45318527,1076,0.655384615,1120,2663.5,5414.25,1769.5,4121.75,6588.875,-2710,-367.5,2708.5,4.283269327,17.31204044,3.568379816,,13,4.77,0.638888889,0,0,1,2,7,2,0
1692168,121.0025335,93.96748512,138.5208259,117.8302815,102.9318876,107.1300454,109.0545158,4453.93129,138.5208259,93.96748512,121.0025335,153.920558,83.92021205,84.46627232,1048,1.339285714,-19342.5,-15395.25,-32502.625,-7484,-2564,-15964,3903,8734.5,-1969.25,0.349768123,1.987866737,-0.911760879,,24,6.08,0.493055556,0,0,0,1,2,15,6
1693968,67.26015783,65.01730568,59.13007542,63.80251298,65.06907802,65.01677422,65.226702,1256.942318,59.13007542,65.01730568,67.26015783,87.01637335,84.72636706,78.49805154,1096,0.645645646,11290,5130,13964.25,11396,5170.5,13988,10986.5,4795,13663.25,-0.114662733,-0.113374522,-0.092984231,,21,5.43,0.611570248,0,0,0,2,10,8,2
1694214,105.6887446,82.05886003,73.72321429,87.15693963,86.48073986,88.1739319,88.81233781,2985.471328,73.72321429,82.05886003,105.6887446,115.0048052,83.19720779,75.75607143,1062,0.77,93136,33158,-27339.5,103160,32827,-32740.5,102340.5,35317.25,-31935.375,-0.280556423,-0.288824863,-0.30640743,,26,5.85,0.899408284,0,0,1,1,5,13,6
